claim_id,customer_id,incident_date,claim_amount,claim_status,claim_type
57023,11607,2020-04-11 02:48:53,10949,Under Review,Accident
57024,20855,2022-07-02 23:24:48,3486,Approved,Theft
57025,19814,2020-11-16 09:52:49,10645,Under Review,Other
57026,25413,2019-10-03 15:44:24,7156,Rejected,Other
57027,26346,2017-03-22 16:10:48,4313,Approved,Natural Disaster
57028,19999,2020-09-04 20:41:38,2240,Rejected,Accident
57029,15086,2022-04-07 16:42:33,9859,Approved,Theft
57030,27177,2017-03-17 06:39:29,6006,Approved,Accident
57031,28371,2018-04-23 00:42:09,9145,Approved,Accident
57032,21469,2024-11-22 21:57:44,7688,Under Review,Natural Disaster
57033,12240,2019-03-08 20:53:11,6305,Approved,Natural Disaster
57034,16092,2018-02-03 18:09:37,4707,Under Review,Accident
57035,22486,2020-05-29 11:21:43,3536,Rejected,Natural Disaster
57036,19476,2020-05-07 17:54:53,9049,Approved,Accident
57037,15753,2021-11-14 09:45:40,3286,Rejected,Theft
57038,22105,2020-04-25 08:43:42,6220,Under Review,Natural Disaster
57039,12456,2023-09-21 06:20:37,6948,Under Review,Theft
57040,14486,2024-05-24 18:22:06,5757,Rejected,Other
57041,11123,2022-06-21 22:04:28,4741,Approved,Natural Disaster
57042,20971,2021-01-10 15:44:08,4800,Under Review,Accident
57043,25320,2019-02-15 07:34:29,8744,Under Review,Theft
57044,25786,2017-07-21 12:33:04,9392,Approved,Accident
57045,11976,2020-10-17 18:38:37,5188,Rejected,Natural Disaster
57046,20648,2019-10-28 20:23:58,3031,Approved,Theft
57047,13462,2018-10-02 00:36:17,9084,Under Review,Theft
57048,18450,2023-12-08 09:43:47,10005,Rejected,Accident
57049,25426,2017-02-23 13:55:37,4937,Rejected,Natural Disaster
57050,19663,2018-03-30 08:51:15,4332,Rejected,Accident
57051,13842,2020-12-08 03:56:21,6008,Rejected,Other
57052,12647,2024-12-23 16:25:18,4748,Rejected,Theft
57053,15777,2020-05-19 10:58:20,12243,Rejected,Theft
57054,16587,2018-09-30 10:27:53,7228,Approved,Accident
57055,18531,2023-08-18 15:52:40,10814,Approved,Theft
57056,17753,2018-07-24 23:40:12,16880,Approved,Accident
57057,25821,2018-01-12 09:29:09,6822,Under Review,Other
57058,25517,2021-06-20 10:21:13,7497,Under Review,Theft
57059,26146,2024-12-01 17:20:43,12132,Approved,Accident
57060,27571,2020-01-08 07:18:40,10745,Under Review,Natural Disaster
57061,24124,2024-02-19 23:59:19,7241,Approved,Other
57062,23812,2018-04-06 03:30:41,5375,Under Review,Accident
57063,22617,2018-07-19 16:16:19,5291,Approved,Accident
57064,27037,2020-01-01 12:20:48,4300,Approved,Accident
57065,16948,2024-06-15 13:19:37,2641,Approved,Accident
57066,10930,2020-06-18 06:16:00,3522,Under Review,Accident
57067,18315,2023-05-04 22:29:25,7554,Under Review,Other
57068,24971,2023-05-29 00:05:38,-1034,Approved,Accident
57069,21236,2020-04-14 01:42:53,7287,Approved,Natural Disaster
57070,16949,2019-06-02 03:45:34,8711,Under Review,Theft
57071,29250,2018-01-07 07:55:56,10059,Rejected,Natural Disaster
57072,27787,2022-10-02 14:36:33,5751,Approved,Accident
57073,17380,2022-03-12 00:03:38,4192,Under Review,Theft
57074,28614,2024-06-22 04:44:48,5348,Under Review,Other
57075,24448,2022-12-08 18:43:51,11948,Under Review,Natural Disaster
57076,23822,2017-08-31 14:29:58,8462,Approved,Other
57077,11297,2023-05-04 04:25:00,5863,Under Review,Accident
57078,12682,2022-02-09 03:51:06,6018,Approved,Accident
57079,21470,2024-03-27 19:45:51,5987,Under Review,Other
57080,27059,2017-03-11 06:52:45,7676,Under Review,Theft
57081,22479,2022-06-25 22:35:58,11259,Approved,Theft
57082,14446,2021-01-27 19:58:56,8390,Rejected,Theft
57083,26575,2021-06-09 20:17:23,8594,Rejected,Other
57084,11398,2020-05-03 10:46:23,5535,Rejected,Accident
57085,27944,2017-01-01 05:41:40,5225,Approved,Theft
57086,21886,2017-07-16 02:31:36,5425,Under Review,Accident
57087,20095,2023-06-22 05:16:51,11297,Rejected,Theft
57088,23329,2021-11-15 05:27:50,5920,Approved,Theft
57089,20872,2022-08-21 14:36:24,6187,Approved,Theft
57090,10773,2023-11-08 09:05:44,5216,Under Review,Other
57091,23418,2017-01-04 00:53:24,7371,Rejected,Other
57092,13946,2020-03-18 02:50:19,7297,Approved,Other
57093,10321,2020-12-10 09:55:39,9686,Under Review,Accident
57094,18400,2024-03-13 16:40:35,4281,Under Review,Theft
57095,21203,2017-01-27 20:35:43,3796,Approved,Accident
57096,22932,2018-09-13 11:09:51,7422,Rejected,Natural Disaster
57097,18127,2019-07-22 10:22:30,4825,Rejected,Other
57098,20527,2021-04-28 20:14:33,6411,Rejected,Natural Disaster
57099,21764,2017-10-13 18:53:47,8918,Rejected,Theft
57100,17340,2023-09-15 08:55:05,10431,Under Review,Natural Disaster
57101,15174,2019-09-26 15:39:21,6204,Under Review,Accident
57102,27610,2023-04-26 20:53:38,3331,Approved,Natural Disaster
57103,21279,2019-09-12 20:50:24,4185,Under Review,Other
57104,28045,2024-10-27 04:38:38,8787,Approved,Accident
57105,17338,2022-11-05 14:01:44,8414,Rejected,Accident
57106,25094,2022-08-22 19:21:46,5317,Approved,Natural Disaster
57107,11687,2020-12-05 19:33:39,6783,Rejected,Other
57108,17358,2024-05-22 18:13:15,11078,Rejected,Accident
57109,19071,2017-03-20 18:56:48,14098,Under Review,Other
57110,20092,2023-12-05 12:06:14,11401,Rejected,Other
57111,21517,2021-04-28 08:17:34,5409,Approved,Natural Disaster
57112,28003,2023-08-18 04:36:03,8705,Approved,Accident
57113,24962,2019-03-26 17:31:48,8572,Rejected,Other
57114,11586,2019-08-07 08:08:33,7873,Rejected,Theft
57115,26893,2023-08-22 14:01:45,2328,Approved,Natural Disaster
57116,20074,2017-06-18 08:44:10,6785,Approved,Theft
57117,28337,2019-09-02 15:52:44,7161,Approved,Accident
57118,28117,2017-09-29 00:01:25,3677,Under Review,Accident
57119,29143,2017-08-27 01:08:36,9567,Under Review,Theft
57120,12459,2019-10-13 11:58:29,4371,Rejected,Natural Disaster
57121,13683,2018-04-22 14:54:56,5773,Under Review,Accident
57122,18205,2024-12-26 17:43:21,8503,Under Review,Accident
57123,11155,2017-05-09 13:52:09,3043,Rejected,Accident
57124,29607,2024-04-21 13:11:30,899,Under Review,Theft
57125,16863,2018-08-03 09:43:21,6231,Approved,Theft
57126,10121,2024-01-02 10:27:37,10682,Under Review,Natural Disaster
57127,29196,2020-11-21 02:48:46,6153,Approved,Accident
57128,28606,2024-01-21 06:40:48,7835,Approved,Accident
57129,17600,2019-10-25 18:38:10,13623,Under Review,Natural Disaster
57130,16982,2018-10-13 05:57:52,7193,Approved,Theft
57131,16734,2020-03-01 21:33:32,5864,Rejected,Other
57132,27478,2020-01-11 00:36:00,8055,Rejected,Accident
57133,19667,2021-06-07 03:58:32,3910,Approved,Other
57134,12221,2017-01-02 13:34:22,3004,Rejected,Natural Disaster
57135,27370,2023-04-21 19:34:07,1427,Rejected,Other
57136,14088,2018-10-19 09:53:40,10130,Approved,Accident
57137,19864,2018-09-02 18:16:38,9640,Under Review,Natural Disaster
57138,17585,2022-08-23 14:26:58,5139,Under Review,Accident
57139,19320,2017-07-25 03:10:17,11363,Approved,Theft
57140,23070,2021-09-21 06:53:24,12117,Under Review,Other
57141,25584,2021-03-03 15:47:27,7372,Approved,Accident
57142,27893,2018-10-25 01:46:44,8749,Rejected,Theft
57143,29262,2021-09-27 14:23:35,5811,Approved,Accident
57144,21169,2024-01-08 03:02:16,3082,Rejected,Natural Disaster
57145,16280,2017-08-22 08:10:35,8164,Approved,Natural Disaster
57146,12689,2020-09-13 04:54:25,10314,Under Review,Theft
57147,22316,2020-01-14 05:45:52,7459,Rejected,Accident
57148,12219,2021-08-04 10:02:52,6030,Under Review,Accident
57149,11136,2018-03-25 20:47:09,6554,Rejected,Accident
57150,11809,2024-07-24 01:09:53,5656,Under Review,Accident
57151,21454,2018-04-03 23:58:58,3933,Under Review,Natural Disaster
57152,15586,2022-06-19 13:58:48,7707,Under Review,Other
57153,17099,2021-08-16 04:05:24,6752,Approved,Theft
57154,29067,2022-05-10 02:27:24,4573,Rejected,Other
57155,18444,2021-05-04 16:09:07,5288,Approved,Natural Disaster
57156,10959,2022-05-19 15:13:37,6553,Under Review,Theft
57157,15362,2017-10-18 18:52:59,10245,Approved,Theft
57158,12446,2023-02-12 10:13:22,9348,Rejected,Natural Disaster
57159,22981,2024-11-19 16:39:16,4209,Under Review,Natural Disaster
57160,13025,2023-03-18 21:48:03,5495,Approved,Other
57161,16696,2020-10-06 04:06:46,9012,Rejected,Theft
57162,18794,2023-01-20 21:33:55,9368,Under Review,Accident
57163,24687,2022-07-06 13:17:19,3272,Approved,Theft
57164,22625,2019-06-23 12:36:22,4941,Approved,Other
57165,29711,2024-09-15 00:13:32,5999,Approved,Theft
57166,19877,2024-08-26 14:40:34,4330,Rejected,Other
57167,20820,2021-03-22 22:23:50,9585,Approved,Natural Disaster
57168,18335,2023-01-28 12:57:26,5563,Under Review,Natural Disaster
57169,20200,2019-05-19 23:14:35,9093,Under Review,Natural Disaster
57170,24200,2017-12-22 03:18:27,4563,Approved,Other
57171,16672,2020-12-17 07:34:00,6950,Under Review,Natural Disaster
57172,28456,2024-07-15 20:43:42,9185,Approved,Accident
57173,10275,2017-02-09 14:00:08,10735,Rejected,Other
57174,15644,2022-10-17 04:36:15,4521,Under Review,Theft
57175,19643,2017-07-01 05:20:52,6620,Approved,Theft
57176,24366,2022-12-22 23:42:41,5519,Approved,Other
57177,27266,2020-05-17 05:52:32,7887,Under Review,Natural Disaster
57178,17257,2017-04-17 22:32:28,7703,Rejected,Natural Disaster
57179,28145,2018-07-22 23:09:59,6038,Under Review,Natural Disaster
57180,25034,2023-12-06 19:52:32,10497,Approved,Natural Disaster
57181,25750,2024-10-08 04:02:48,4158,Rejected,Other
57182,21011,2022-09-18 23:22:03,9423,Under Review,Natural Disaster
57183,20442,2021-08-05 00:01:19,8246,Rejected,Other
57184,12703,2019-03-08 05:58:12,5044,Rejected,Accident
57185,12902,2024-03-05 14:46:23,3064,Under Review,Natural Disaster
57186,26122,2021-10-26 10:33:14,3139,Approved,Other
57187,20776,2021-06-12 17:29:35,4734,Approved,Theft
57188,26990,2021-09-02 22:13:23,6198,Approved,Natural Disaster
57189,24324,2019-06-21 01:33:12,13807,Rejected,Theft
57190,26413,2024-11-12 21:02:06,2233,Approved,Natural Disaster
57191,23205,2022-09-03 15:00:52,3097,Rejected,Accident
57192,28007,2019-12-27 08:04:57,1768,Under Review,Other
57193,23128,2023-08-01 00:21:23,7558,Approved,Accident
57194,20131,2018-02-27 04:30:30,6110,Approved,Theft
57195,18182,2023-08-14 11:33:19,3338,Approved,Other
57196,20383,2020-08-26 07:15:55,9499,Approved,Other
57197,25905,2020-06-23 09:28:01,2083,Approved,Natural Disaster
57198,13564,2020-10-26 08:43:39,5877,Approved,Natural Disaster
57199,23759,2018-08-17 19:53:22,11008,Rejected,Theft
57200,15959,2020-12-09 01:51:45,10007,Under Review,Theft
57201,20609,2018-10-10 20:22:15,9324,Under Review,Natural Disaster
57202,12863,2018-07-08 06:42:38,8759,Approved,Theft
57203,15743,2018-02-15 02:59:01,9399,Rejected,Other
57204,20506,2020-06-08 14:18:19,6374,Under Review,Other
57205,24167,2021-04-18 11:06:11,9464,Rejected,Natural Disaster
57206,22570,2017-11-20 09:05:39,2799,Rejected,Theft
57207,14500,2017-11-07 11:14:23,4197,Under Review,Natural Disaster
57208,11610,2018-02-14 01:30:09,2205,Rejected,Natural Disaster
57209,14784,2021-09-19 23:39:12,7550,Approved,Accident
57210,26847,2019-12-08 05:53:45,6151,Rejected,Other
57211,28793,2021-09-09 05:45:46,9883,Under Review,Theft
57212,15161,2023-01-08 22:37:33,10977,Rejected,Accident
57213,23224,2021-08-08 14:08:32,5535,Approved,Natural Disaster
57214,16716,2024-06-03 11:22:10,5189,Approved,Theft
57215,28451,2024-11-29 21:11:47,4683,Under Review,Accident
57216,11025,2021-09-18 21:10:03,6202,Rejected,Theft
57217,12127,2021-03-25 14:47:10,6106,Under Review,Accident
57218,16210,2019-12-06 06:19:25,3411,Rejected,Theft
57219,25129,2019-04-13 07:04:40,3074,Under Review,Natural Disaster
57220,13272,2020-09-20 14:02:35,6599,Rejected,Natural Disaster
57221,12140,2021-06-13 10:53:59,4171,Approved,Theft
57222,18096,2020-08-19 12:19:30,-843,Rejected,Accident
57223,20324,2018-03-14 23:02:59,4435,Rejected,Accident
57224,26620,2021-12-01 10:13:02,7100,Under Review,Other
57225,12538,2021-02-20 07:39:59,7554,Rejected,Other
57226,23788,2017-04-22 22:25:04,3315,Under Review,Theft
57227,29737,2017-09-30 05:04:50,6252,Under Review,Accident
57228,27825,2023-08-22 04:25:14,5181,Approved,Theft
57229,20364,2020-04-19 05:28:12,2796,Approved,Natural Disaster
57230,26764,2017-06-27 13:34:35,5630,Rejected,Natural Disaster
57231,17882,2022-06-04 12:07:40,10859,Rejected,Accident
57232,16521,2021-05-05 07:06:34,8520,Approved,Natural Disaster
57233,24203,2019-09-27 16:16:42,8036,Under Review,Other
57234,19070,2017-08-05 23:17:09,3343,Under Review,Other
57235,16931,2022-08-04 02:23:00,4785,Rejected,Natural Disaster
57236,12621,2018-06-16 05:57:35,7988,Rejected,Other
57237,19331,2017-12-22 08:45:34,2923,Under Review,Theft
57238,23551,2022-09-22 09:49:00,9996,Under Review,Accident
57239,13812,2019-03-05 06:36:56,14745,Approved,Natural Disaster
57240,13152,2017-03-24 16:48:53,8026,Rejected,Accident
57241,23719,2019-08-28 17:25:54,7349,Approved,Theft
57242,19549,2020-05-14 10:36:05,4173,Rejected,Theft
57243,23735,2019-09-16 21:05:04,11559,Approved,Other
57244,20278,2018-11-15 15:01:13,7788,Approved,Natural Disaster
57245,23233,2021-06-09 18:30:49,5149,Approved,Theft
57246,14752,2019-06-14 19:59:08,10529,Approved,Natural Disaster
57247,14146,2019-03-31 13:40:15,10026,Approved,Natural Disaster
57248,29155,2022-08-11 01:45:25,9412,Rejected,Accident
57249,17971,2023-11-24 10:38:56,6099,Rejected,Accident
57250,19239,2020-04-27 00:17:42,4131,Rejected,Other
57251,21396,2018-07-28 16:59:51,13556,Rejected,Accident
57252,13351,2022-03-27 05:15:31,5439,Approved,Theft
57253,25422,2020-01-31 16:07:12,4313,Rejected,Other
57254,15862,2019-08-15 17:56:51,4488,Under Review,Other
57255,11093,2018-02-02 03:37:07,5332,Rejected,Theft
57256,11090,2021-05-28 08:28:32,9247,Rejected,Accident
57257,19944,2019-01-12 09:28:07,9484,Rejected,Theft
57258,19004,2022-07-20 18:21:53,7915,Rejected,Accident
57259,16260,2019-02-08 08:58:02,2489,Under Review,Other
57260,11022,2018-09-11 01:34:55,3361,Rejected,Natural Disaster
57261,17368,2023-02-26 15:02:43,6736,Approved,Theft
57262,21234,2023-09-11 14:03:33,2952,Under Review,Theft
57263,23251,2020-04-23 07:06:54,6199,Approved,Natural Disaster
57264,27060,2017-01-12 11:59:16,8104,Rejected,Other
57265,19714,2018-12-01 06:16:39,4000,Under Review,Theft
57266,15944,2022-05-11 23:07:23,2690,Approved,Other
57267,29480,2020-11-14 11:47:45,6933,Rejected,Accident
57268,10802,2020-09-19 13:27:13,9909,Rejected,Other
57269,28763,2019-01-05 02:54:38,6145,Under Review,Theft
57270,15969,2019-01-13 06:27:19,9261,Approved,Other
57271,19955,2021-06-15 01:24:00,9996,Rejected,Accident
57272,19409,2020-04-05 06:05:10,8894,Approved,Accident
57273,27327,2020-08-01 02:53:44,4007,Rejected,Theft
57274,10745,2021-09-30 10:31:07,11153,Under Review,Natural Disaster
57275,13171,2020-08-02 19:00:42,3529,Rejected,Theft
57276,17817,2017-09-02 05:28:41,8974,Under Review,Other
57277,18422,2021-09-21 00:54:27,10890,Approved,Natural Disaster
57278,12171,2018-08-19 22:50:03,2552,Rejected,Natural Disaster
57279,24942,2022-12-22 11:22:37,4999,Rejected,Theft
57280,27356,2021-09-10 21:47:08,5930,Under Review,Theft
57281,28345,2023-02-14 22:48:25,9697,Under Review,Theft
57282,24843,2023-08-06 13:18:55,9931,Approved,Theft
57283,25069,2024-01-08 15:41:45,7678,Approved,Natural Disaster
57284,25260,2022-09-18 02:55:24,10351,Rejected,Natural Disaster
57285,23032,2024-03-17 02:56:46,6778,Approved,Other
57286,16788,2018-08-26 00:04:54,11111,Approved,Natural Disaster
57287,15732,2022-07-10 04:46:26,5611,Rejected,Other
57288,28596,2018-03-06 10:43:39,4577,Rejected,Natural Disaster
57289,15773,2017-01-31 01:54:23,6267,Rejected,Theft
57290,15738,2022-02-09 16:27:18,3660,Rejected,Natural Disaster
57291,25608,2022-06-24 01:36:00,10770,Approved,Accident
57292,24983,2022-02-06 14:43:01,3811,Rejected,Accident
57293,23675,2024-09-10 16:16:48,5700,Approved,Accident
57294,26454,2023-02-24 23:04:57,8408,Rejected,Other
57295,12939,2021-10-17 05:47:20,2915,Under Review,Accident
57296,10667,2022-04-25 03:10:24,11566,Approved,Theft
57297,18214,2020-06-21 23:59:26,8851,Under Review,Natural Disaster
57298,10153,2017-09-17 16:34:37,4368,Under Review,Natural Disaster
57299,24664,2019-05-31 16:54:32,5797,Under Review,Natural Disaster
57300,25694,2023-01-23 02:17:08,5340,Rejected,Other
57301,16320,2023-05-10 18:50:36,7698,Under Review,Accident
57302,18072,2021-10-26 14:51:26,4136,Rejected,Other
57303,20823,2023-06-07 20:36:30,5855,Rejected,Theft
57304,24494,2019-11-30 09:49:38,4749,Approved,Theft
57305,14892,2019-01-29 11:22:38,7597,Under Review,Accident
57306,14152,2024-04-11 17:13:48,3986,Rejected,Other
57307,15190,2018-03-27 16:54:38,6103,Approved,Accident
57308,16635,2023-03-02 13:28:15,9366,Under Review,Theft
57309,13447,2023-06-20 12:01:59,1670,Approved,Other
57310,20757,2022-04-06 04:17:00,4916,Rejected,Theft
57311,15773,2017-03-28 01:30:56,4775,Under Review,Natural Disaster
57312,18845,2024-07-03 09:58:07,6224,Under Review,Theft
57313,28585,2019-06-12 10:06:50,8127,Under Review,Natural Disaster
57314,23715,2022-10-10 21:33:35,4524,Rejected,Theft
57315,15804,2019-06-24 16:57:54,5393,Rejected,Accident
57316,19052,2024-11-09 23:55:17,10949,Rejected,Natural Disaster
57317,24854,2018-04-24 18:08:05,6508,Approved,Natural Disaster
57318,24877,2023-06-07 01:02:34,4862,Approved,Other
57319,10780,2021-12-20 09:35:03,4974,Under Review,Other
57320,11430,2021-02-23 17:23:43,5734,Approved,Accident
57321,15668,2021-05-28 16:08:36,2367,Rejected,Natural Disaster
57322,10368,2019-04-20 04:43:42,2462,Approved,Other
57323,16830,2017-02-17 08:12:39,7284,Approved,Natural Disaster
57324,13651,2018-02-13 00:18:34,7314,Approved,Theft
57325,26813,2020-05-20 20:43:37,15104,Under Review,Natural Disaster
57326,22736,2021-09-18 09:53:12,8211,Rejected,Accident
57327,28769,2020-05-12 17:42:19,8107,Rejected,Theft
57328,13595,2017-04-05 11:42:01,10640,Under Review,Natural Disaster
57329,12687,2019-08-27 20:47:31,8622,Approved,Natural Disaster
57330,26992,2017-10-09 18:35:33,7607,Rejected,Theft
57331,18718,2021-10-07 22:51:14,5550,Under Review,Theft
57332,28826,2020-07-13 22:39:16,2583,Rejected,Other
57333,14468,2022-07-11 00:22:17,4242,Under Review,Other
57334,10886,2022-04-24 12:26:16,4173,Approved,Accident
57335,13204,2019-04-27 08:21:56,9042,Under Review,Natural Disaster
57336,24130,2024-04-14 10:55:48,5143,Under Review,Other
57337,14621,2021-08-12 06:21:34,13256,Rejected,Other
57338,13612,2021-09-08 04:47:37,4136,Rejected,Accident
57339,29673,2024-04-01 10:22:47,7598,Approved,Natural Disaster
57340,16469,2019-07-23 23:12:54,17512,Rejected,Accident
57341,10131,2024-04-15 18:16:22,10999,Rejected,Other
57342,23982,2020-02-09 11:57:28,11494,Approved,Natural Disaster
57343,20829,2022-08-26 19:52:06,8368,Approved,Theft
57344,25433,2024-04-27 12:49:52,8754,Approved,Accident
57345,17511,2017-03-09 00:00:33,10447,Under Review,Accident
57346,10224,2022-09-29 14:13:23,5404,Approved,Accident
57347,23630,2022-12-06 09:41:23,8329,Under Review,Accident
57348,18667,2020-09-18 03:16:46,6491,Rejected,Other
57349,25373,2020-10-28 14:40:00,4030,Rejected,Natural Disaster
57350,12913,2022-01-30 07:34:19,7233,Approved,Accident
57351,29302,2018-02-06 15:58:19,8318,Rejected,Theft
57352,26638,2022-10-23 05:55:17,9776,Rejected,Accident
57353,17165,2020-08-09 21:11:38,10581,Under Review,Other
57354,18643,2019-06-07 07:33:40,5743,Rejected,Theft
57355,12387,2021-06-03 16:11:19,2230,Rejected,Theft
57356,22739,2022-11-02 04:09:02,11173,Approved,Theft
57357,29754,2020-10-04 05:56:50,7979,Approved,Other
57358,16854,2022-12-23 18:26:42,10659,Under Review,Other
57359,12870,2021-01-09 00:32:15,3290,Rejected,Theft
57360,24087,2024-07-20 04:06:29,2657,Under Review,Theft
57361,13540,2021-06-26 17:17:53,4941,Under Review,Accident
57362,29883,2022-01-24 06:02:22,3704,Rejected,Accident
57363,29276,2019-04-18 05:19:39,2566,Approved,Other
57364,24502,2022-05-30 13:11:05,3347,Rejected,Other
57365,20226,2018-04-09 01:49:22,10592,Approved,Accident
57366,22941,2019-07-21 17:56:44,9973,Under Review,Other
57367,12791,2018-02-27 05:39:28,8656,Under Review,Theft
57368,29075,2020-05-09 08:25:03,6934,Approved,Other
57369,27431,2022-03-05 09:41:09,5985,Rejected,Accident
57370,13595,2021-03-09 14:48:35,6356,Rejected,Other
57371,11366,2021-07-15 06:52:28,3189,Under Review,Natural Disaster
57372,28537,2018-03-18 07:12:36,4450,Rejected,Theft
57373,28197,2023-05-24 15:56:32,5332,Rejected,Natural Disaster
57374,16884,2024-11-24 21:44:49,4814,Under Review,Natural Disaster
57375,17235,2023-12-15 17:57:54,10389,Approved,Theft
57376,26128,2020-09-26 23:20:28,4342,Rejected,Accident
57377,14034,2021-10-07 15:37:32,11198,Rejected,Accident
57378,21619,2019-07-07 13:59:00,11210,Under Review,Other
57379,10625,2022-01-31 01:25:01,5862,Rejected,Accident
57380,29704,2022-06-08 06:40:49,8770,Rejected,Accident
57381,14649,2023-01-03 04:20:15,1795,Approved,Natural Disaster
57382,26993,2019-05-23 23:21:45,10867,Approved,Theft
57383,28496,2019-06-04 22:27:46,8816,Rejected,Theft
57384,22825,2022-04-27 04:10:35,6979,Under Review,Theft
57385,26824,2019-12-11 07:50:14,6296,Rejected,Theft
57386,12207,2023-09-11 11:15:01,-1137,Approved,Natural Disaster
57387,21613,2021-06-18 16:54:03,7221,Approved,Other
57388,21840,2019-11-01 05:00:28,9466,Under Review,Natural Disaster
57389,23811,2022-05-10 22:04:00,9884,Approved,Accident
57390,23325,2020-08-10 06:12:26,4199,Approved,Theft
57391,14517,2019-03-28 18:05:42,4264,Approved,Accident
57392,18172,2019-05-19 08:15:46,6466,Under Review,Accident
57393,17992,2022-05-21 07:56:19,9486,Under Review,Other
57394,16028,2018-12-04 07:05:22,6221,Approved,Natural Disaster
57395,20958,2020-01-13 05:53:37,6507,Approved,Accident
57396,13959,2020-03-04 09:13:57,4687,Approved,Accident
57397,22147,2023-03-13 05:57:50,10882,Rejected,Accident
57398,13999,2017-02-03 19:58:55,3304,Approved,Other
57399,26154,2024-02-04 10:10:49,8722,Under Review,Natural Disaster
57400,29502,2021-12-21 03:09:39,9225,Rejected,Accident
57401,25964,2019-09-10 10:05:25,7230,Approved,Natural Disaster
57402,28480,2018-08-19 14:53:15,8770,Rejected,Theft
57403,27809,2024-01-02 11:05:15,7625,Rejected,Accident
57404,14990,2023-08-24 17:04:55,6646,Under Review,Other
57405,14016,2023-01-23 06:28:10,8113,Rejected,Theft
57406,21579,2019-09-02 00:44:46,7316,Approved,Theft
57407,29720,2018-04-06 01:59:51,10730,Approved,Theft
57408,17640,2023-10-08 04:49:58,14199,Approved,Theft
57409,22676,2023-09-05 02:31:01,7228,Approved,Other
57410,19537,2017-03-02 10:05:02,5218,Under Review,Other
57411,10089,2019-08-16 17:45:58,9381,Approved,Natural Disaster
57412,12818,2021-11-27 18:54:33,7638,Approved,Theft
57413,17132,2022-01-13 23:57:27,6379,Approved,Other
57414,25202,2021-11-27 00:30:07,3329,Under Review,Accident
57415,26525,2020-08-02 12:39:52,12786,Under Review,Accident
57416,14582,2019-03-28 22:03:37,3427,Approved,Other
57417,21050,2022-02-07 01:11:26,12535,Rejected,Natural Disaster
57418,16249,2017-08-08 16:32:36,6083,Under Review,Accident
57419,19284,2018-03-04 02:36:45,7341,Rejected,Other
57420,16877,2022-06-16 17:46:38,3902,Under Review,Natural Disaster
57421,17541,2019-05-11 10:50:09,5717,Under Review,Natural Disaster
57422,16149,2017-03-18 10:38:56,11190,Under Review,Natural Disaster
57423,26848,2022-05-02 04:14:16,7430,Rejected,Accident
57424,22046,2024-12-05 08:32:33,6923,Rejected,Accident
57425,17873,2019-10-11 04:34:35,8251,Under Review,Theft
57426,13341,2022-11-24 14:19:07,231,Approved,Natural Disaster
57427,28161,2021-01-14 08:50:37,13278,Rejected,Other
57428,29029,2017-02-11 18:07:21,6443,Under Review,Theft
57429,28826,2020-03-14 15:12:14,6715,Rejected,Accident
57430,11581,2018-11-15 05:40:14,-3130,Under Review,Other
57431,10885,2017-04-30 12:17:16,3349,Under Review,Accident
57432,19015,2020-04-05 11:39:26,9385,Approved,Theft
57433,20722,2017-12-21 09:53:32,9656,Under Review,Accident
57434,16740,2024-05-20 17:33:23,6720,Approved,Theft
57435,25527,2021-02-17 17:51:25,11927,Rejected,Theft
57436,10051,2023-02-19 02:16:31,5241,Rejected,Natural Disaster
57437,18288,2024-08-25 04:25:27,4061,Under Review,Accident
57438,25013,2017-05-13 06:32:40,3952,Rejected,Accident
57439,13216,2017-11-11 22:49:02,6187,Under Review,Theft
57440,10382,2024-03-23 03:58:46,10793,Under Review,Theft
57441,22439,2024-04-22 15:02:47,1656,Under Review,Accident
57442,20943,2022-10-18 03:17:12,10650,Under Review,Theft
57443,16057,2018-08-10 13:33:49,12715,Rejected,Natural Disaster
57444,28662,2020-10-17 23:08:40,8369,Approved,Natural Disaster
57445,10094,2018-02-06 22:30:41,3854,Approved,Natural Disaster
57446,19090,2019-01-04 00:07:34,8323,Rejected,Accident
57447,20013,2019-02-15 02:42:44,9675,Under Review,Theft
57448,10847,2021-04-26 12:52:46,6341,Under Review,Theft
57449,18660,2021-01-20 18:05:39,5772,Approved,Accident
57450,22512,2023-09-25 20:55:40,8218,Under Review,Theft
57451,19111,2019-04-11 19:01:01,5193,Under Review,Natural Disaster
57452,19711,2024-09-11 23:52:52,9127,Under Review,Other
57453,20257,2017-07-09 09:42:55,4385,Under Review,Natural Disaster
57454,24497,2022-09-18 04:06:09,8031,Under Review,Theft
57455,28630,2017-10-25 09:28:59,7847,Rejected,Natural Disaster
57456,25747,2017-07-03 08:19:25,11212,Under Review,Other
57457,20680,2021-10-18 03:34:34,10789,Rejected,Accident
57458,26530,2019-05-28 02:52:48,8702,Rejected,Theft
57459,26164,2021-08-05 06:27:58,4882,Approved,Theft
57460,11362,2023-03-31 22:33:18,5334,Under Review,Other
57461,17837,2024-11-27 02:01:52,5365,Rejected,Accident
57462,14283,2021-08-23 08:52:34,3706,Approved,Other
57463,10161,2017-12-31 18:44:33,5235,Approved,Theft
57464,29115,2024-06-19 16:09:35,755,Rejected,Theft
57465,29451,2019-02-11 03:02:13,10616,Approved,Accident
57466,14048,2024-06-13 10:17:21,6748,Under Review,Theft
