customer_id,loan_amount,credit_score,late_payments,default_history,risk_score,risk_level
13041,21914,552,2,0,36,Low
21912,11561,691,2,0,85,High
13216,17966,507,2,0,70,Medium
17940,11337,614,3,0,95,High
18589,6218,436,3,0,58,Medium
23009,14268,327,1,0,94,High
24999,11282,530,2,0,7,Low
21720,23550,733,2,0,36,Low
23652,22655,343,2,0,48,Low
26866,20616,370,4,0,67,Medium
10702,15681,450,4,0,7,Low
27919,14850,579,5,0,2,Low
17810,16678,355,5,0,55,Medium
12815,14851,321,3,0,86,High
17902,11855,503,3,1,84,High
23204,12499,645,2,0,16,Low
27467,18827,547,0,0,87,High
12042,25645,588,2,0,4,Low
20493,15815,678,3,0,17,Low
10845,15066,596,1,0,83,High
19771,11708,338,2,0,82,High
15541,6179,429,1,0,26,Low
18214,18216,484,0,0,71,Medium
26841,10301,548,1,0,5,Low
22476,6013,316,1,0,56,Medium
13594,22786,310,3,0,48,Low
12956,20253,596,4,0,97,High
24829,6562,612,0,0,95,High
29150,27431,490,3,1,12,Low
14786,7261,354,3,0,1,Low
23761,7301,329,1,0,98,High
15335,5659,461,3,0,57,Medium
20188,12726,341,1,0,45,Low
20071,21283,579,3,0,26,Low
29990,6646,584,2,0,82,High
29233,11515,359,2,0,44,Low
10706,16769,345,1,0,40,Low
15785,12278,697,4,1,52,Medium
28748,15024,574,3,0,16,Low
22992,19754,713,1,0,34,Low
10092,12019,374,2,1,50,Low
10523,10161,407,0,0,21,Low
15380,17062,523,2,0,20,Low
11339,15089,399,0,0,39,Low
27202,18753,574,3,0,52,Medium
19798,19519,473,2,0,4,Low
21874,5216,784,2,0,35,Low
23126,10988,494,1,0,29,Low
17982,12263,752,5,0,29,Low
29626,12914,572,2,0,50,Low
11019,23612,722,3,0,64,Medium
12009,1067,365,3,0,4,Low
22512,12537,404,1,0,50,Low
24920,9714,415,3,1,82,High
19634,20096,304,2,0,95,High
14946,10621,634,3,1,35,Low
14192,22665,791,2,0,29,Low
14035,14676,651,2,0,63,Medium
12784,13631,533,3,0,63,Medium
12051,11965,407,0,0,29,Low
15844,13096,333,1,0,34,Low
12075,5776,799,2,0,19,Low
28495,7460,482,1,0,62,Medium
17942,11939,326,2,1,61,Medium
18775,18652,789,1,0,98,High
19355,20010,585,4,0,32,Low
19385,6274,462,4,1,48,Low
15363,19723,451,1,0,25,Low
17589,16152,339,2,0,39,Low
13345,18245,584,4,0,59,Medium
28203,14408,720,1,0,24,Low
14191,19889,319,2,0,19,Low
29029,11258,499,1,0,21,Low
27969,14222,423,0,0,30,Low
19924,9480,838,2,0,20,Low
23690,7137,460,3,0,95,High
16122,-1798,632,4,0,15,Low
16854,11091,519,3,0,62,Medium
29218,15074,567,3,0,10,Low
27053,19232,301,0,0,29,Low
20222,21264,800,1,1,83,High
23363,26923,760,3,0,12,Low
22791,12657,569,3,0,99,High
10839,11837,474,4,0,41,Low
28428,32768,833,1,0,57,Medium
24994,15286,525,3,0,79,Medium
13085,9754,620,3,1,42,Low
15903,11059,507,0,0,64,Medium
20830,11664,798,2,0,4,Low
22643,18318,465,2,0,53,Medium
13601,13819,842,2,0,78,Medium
11380,13381,705,2,0,45,Low
13806,19878,796,4,0,13,Low
15360,13462,442,1,1,92,High
17719,13293,481,1,0,12,Low
22300,10849,701,1,1,24,Low
17088,20298,809,0,0,54,Medium
25989,19779,543,2,0,40,Low
27893,16671,797,0,0,7,Low
11862,14481,455,1,0,4,Low
10151,21061,326,2,1,27,Low
11507,7121,838,3,0,49,Low
16426,21196,695,4,0,82,High
17466,17379,540,0,0,61,Medium
12697,9469,714,2,0,88,High
27150,6172,716,0,0,97,High
12419,11768,539,3,0,81,High
24828,14401,833,1,0,61,Medium
17477,19417,757,2,0,56,Medium
29761,18825,411,2,0,87,High
23281,17831,306,2,0,63,Medium
11525,19235,557,1,0,37,Low
11570,21962,621,1,0,53,Medium
19309,25027,434,1,1,15,Low
21327,12253,619,2,1,31,Low
28873,14689,496,0,0,53,Medium
18761,9065,739,2,0,92,High
25912,14803,431,2,0,43,Low
18045,10775,467,0,0,15,Low
11930,22626,809,0,0,96,High
27477,14799,809,1,0,1,Low
24488,9016,633,2,0,56,Medium
18991,11764,620,2,0,73,Medium
15644,12994,387,1,0,56,Medium
22249,7960,493,4,0,55,Medium
14466,15295,734,5,0,66,Medium
11512,21220,738,1,0,64,Medium
29965,6868,748,1,0,2,Low
22738,17054,421,2,1,86,High
12009,3045,790,0,0,3,Low
17338,18777,373,1,0,46,Low
22079,9835,570,1,0,87,High
13790,22122,818,0,0,47,Low
12405,19966,620,2,0,99,High
24233,17388,497,1,1,89,High
27344,14131,489,2,0,58,Medium
19165,10340,396,2,1,54,Medium
16066,16550,700,1,0,44,Low
22642,15289,489,1,0,41,Low
27397,16997,726,1,0,38,Low
23032,10308,802,1,0,66,Medium
16724,22285,357,2,0,96,High
29000,23325,792,0,0,6,Low
18893,12932,832,3,0,40,Low
28527,15078,523,2,0,39,Low
28484,15402,521,1,0,43,Low
12859,15780,412,3,0,42,Low
21430,10896,447,5,0,91,High
16150,17883,723,0,0,43,Low
26073,9253,419,2,0,3,Low
20735,16402,352,2,0,28,Low
29196,4588,744,0,1,75,Medium
15932,18359,353,2,0,27,Low
24980,16323,575,1,1,86,High
27064,11754,644,1,0,20,Low
26552,17241,336,2,0,21,Low
15065,23267,754,3,0,27,Low
24857,23392,306,1,0,74,Medium
16649,18204,624,1,0,80,Medium
21783,17811,483,0,0,0,Low
23008,20987,607,0,1,79,Medium
18037,19885,370,0,0,94,High
27587,10427,642,2,0,86,High
11266,17183,720,0,0,84,High
23004,13466,391,1,1,64,Medium
12596,24803,528,4,0,60,Medium
11827,18743,667,3,0,58,Medium
28068,13851,561,3,0,26,Low
24574,14062,676,4,0,92,High
22540,7243,774,2,0,18,Low
14686,15869,563,3,0,72,Medium
15993,12053,355,2,0,44,Low
16834,16112,848,1,0,48,Low
21520,29592,810,4,0,82,High
28538,14860,624,4,0,45,Low
16929,7699,410,1,0,69,Medium
17974,12981,318,7,0,23,Low
11210,14827,435,2,0,36,Low
14362,13290,733,1,0,70,Medium
22212,16299,438,2,1,48,Low
29617,14830,688,6,0,89,High
14792,17305,609,2,1,56,Medium
21624,16358,636,2,0,55,Medium
12047,23129,427,3,0,17,Low
11166,18616,407,2,0,68,Medium
12967,20885,426,1,0,91,High
11959,11351,645,0,0,27,Low
15048,18517,598,0,0,32,Low
26321,18616,335,1,0,49,Low
13141,9699,547,0,1,36,Low
13014,12377,691,2,0,76,Medium
21287,16276,436,3,0,17,Low
29403,16193,419,1,0,92,High
24033,16958,511,1,0,72,Medium
10695,14791,697,3,0,83,High
15959,16498,790,4,0,63,Medium
16443,13852,442,0,0,89,High
10444,15069,667,1,0,75,Medium
11817,19427,791,3,0,84,High
14416,13220,400,3,0,81,High
28176,19435,531,2,0,39,Low
13330,17198,499,3,0,95,High
23507,22452,577,3,0,88,High
19943,16554,602,1,0,60,Medium
26587,18737,529,3,0,58,Medium
19293,-3518,817,4,0,14,Low
25831,9765,812,4,0,87,High
11638,16427,843,1,0,98,High
10544,19776,547,4,0,2,Low
17792,16926,376,2,1,39,Low
27038,13067,464,4,0,94,High
23630,9657,369,1,0,38,Low
14831,13828,301,2,0,0,Low
28148,17611,320,4,0,5,Low
19972,16655,550,4,0,76,Medium
17774,19398,474,4,0,18,Low
24016,14319,330,2,1,28,Low
14914,15654,697,1,0,35,Low
12017,7363,435,1,0,95,High
10490,11343,519,0,0,62,Medium
13691,21307,341,3,0,72,Medium
13018,18364,459,3,0,89,High
18051,19963,315,4,0,65,Medium
13060,12718,792,1,0,40,Low
23793,22964,522,4,0,96,High
27544,16628,849,3,0,73,Medium
11692,11601,310,5,0,35,Low
28764,17116,409,2,0,30,Low
23448,18851,620,3,0,78,Medium
24576,17732,352,2,0,79,Medium
28001,11480,658,1,0,44,Low
12426,15162,444,4,0,84,High
10415,20221,378,3,0,50,Low
18455,12939,301,5,0,56,Medium
14044,15603,825,2,0,21,Low
12705,9882,337,2,0,40,Low
26463,19621,555,3,0,55,Medium
21988,12138,833,0,0,38,Low
19453,23884,439,2,1,20,Low
24808,19294,668,4,1,52,Medium
16892,14583,392,2,0,88,High
23690,5242,574,2,0,95,High
21011,14754,334,2,0,82,High
13872,3374,309,1,0,49,Low
26349,12545,693,4,0,23,Low
25941,24399,514,2,0,12,Low
10398,14094,824,2,0,2,Low
22750,11960,314,1,0,63,Medium
11190,13029,785,1,0,23,Low
23470,17057,452,3,0,52,Medium
21848,15522,674,2,0,28,Low
29743,25483,620,2,0,2,Low
27388,17289,359,2,1,26,Low
20047,15994,361,2,0,80,Medium
20708,14465,340,1,0,80,Medium
29339,14399,456,4,0,13,Low
24670,23184,558,1,0,1,Low
20035,18556,455,1,0,82,High
22906,8522,642,1,0,46,Low
15723,18780,634,0,0,0,Low
12399,20041,349,1,0,51,Medium
27522,25227,371,1,0,8,Low
29673,15329,321,3,0,77,Medium
10957,13718,464,2,0,68,Medium
13785,20757,309,2,0,28,Low
21624,14203,507,5,0,20,Low
26534,18057,714,1,0,34,Low
25744,25159,574,1,0,56,Medium
24927,16508,768,2,0,45,Low
15139,18640,600,0,0,5,Low
14368,13931,618,0,0,26,Low
16467,6780,762,0,0,22,Low
23403,19959,716,1,0,72,Medium
28509,17666,337,2,0,74,Medium
17373,19938,812,2,1,5,Low
12830,10276,355,1,0,73,Medium
14467,10744,838,2,0,52,Medium
20814,17204,637,0,0,12,Low
15355,15029,824,2,0,51,Medium
18609,8958,402,4,0,49,Low
20325,9836,525,0,0,51,Medium
15312,13748,642,1,1,74,Medium
13378,12509,667,3,1,81,High
20985,9199,504,4,0,7,Low
14359,10791,621,4,0,77,Medium
13045,14658,711,2,0,55,Medium
29712,15397,715,1,0,91,High
22376,9348,731,0,0,25,Low
24459,19133,630,4,0,11,Low
25734,17392,523,0,0,3,Low
25863,15690,679,4,0,12,Low
17998,20560,352,3,1,16,Low
22759,18102,683,1,0,61,Medium
12366,6687,784,3,0,64,Medium
27129,7706,687,2,0,84,High
24440,19209,371,5,0,97,High
21975,10035,547,2,0,15,Low
24586,17547,572,0,0,4,Low
16175,17000,374,1,0,86,High
23295,14050,311,6,0,44,Low
29441,9021,788,2,0,60,Medium
18049,15171,646,2,0,39,Low
14578,9299,816,2,0,66,Medium
12515,18551,584,3,1,5,Low
17061,22295,728,1,0,44,Low
18832,13275,624,1,0,76,Medium
26809,16153,633,1,0,74,Medium
17815,20563,606,4,0,38,Low
23267,13561,700,0,0,86,High
23584,11774,510,1,0,93,High
23262,18066,729,0,0,49,Low
12026,7726,532,1,0,60,Medium
23999,6742,545,0,0,75,Medium
27877,6611,783,5,0,45,Low
23455,13873,667,3,0,60,Medium
28067,15371,450,2,0,87,High
11184,11914,508,0,0,57,Medium
20840,9365,782,1,0,94,High
15293,16489,594,5,1,51,Medium
25213,10882,553,1,0,60,Medium
24583,17714,403,2,0,89,High
12723,21482,418,2,0,27,Low
13271,21420,849,5,0,29,Low
17773,17048,421,1,0,90,High
12767,16084,505,2,0,33,Low
22839,13156,757,2,0,99,High
24585,16467,770,0,0,29,Low
17886,18945,807,3,0,3,Low
21290,20364,391,3,0,91,High
25601,21894,523,2,0,98,High
29884,13112,406,1,0,75,Medium
14169,20920,564,0,0,89,High
21671,12831,751,2,0,25,Low
29486,18378,380,0,0,78,Medium
23413,14500,619,1,0,35,Low
17488,10410,742,2,0,4,Low
23697,23600,396,3,0,30,Low
24886,21038,584,0,0,16,Low
24988,8022,463,1,0,80,Medium
21224,16536,433,0,1,55,Medium
29800,13358,492,0,0,54,Medium
24407,17076,849,1,0,9,Low
18031,17740,468,2,1,48,Low
20102,19168,663,3,0,66,Medium
24261,9999,447,1,0,25,Low
27876,5714,617,3,0,11,Low
11323,18974,312,1,0,81,High
24271,9591,417,1,0,59,Medium
26586,13212,804,3,0,99,High
24770,14818,330,3,0,70,Medium
12648,13931,566,3,0,59,Medium
17394,18859,419,0,0,28,Low
28536,7322,424,2,1,5,Low
13674,9764,650,0,0,7,Low
23972,12206,360,5,0,12,Low
13894,13618,826,0,0,72,Medium
15103,7782,605,2,0,83,High
18066,18144,787,5,1,20,Low
22862,8452,593,3,0,8,Low
26656,8888,366,2,0,68,Medium
26057,19054,322,1,0,97,High
21499,13286,448,0,0,94,High
24293,20428,358,2,0,46,Low
14557,-797,560,2,0,47,Low
11485,11559,565,0,0,21,Low
22655,20086,503,2,0,84,High
11608,11595,651,1,0,50,Low
29716,17775,577,3,0,77,Medium
25274,11217,616,1,0,19,Low
27119,17212,717,3,0,95,High
17592,13405,457,1,0,3,Low
12440,24666,545,1,0,91,High
19323,15762,519,1,0,69,Medium
10451,11717,765,2,0,76,Medium
12498,10058,748,2,0,76,Medium
26100,18175,738,2,1,49,Low
29494,20543,688,5,0,9,Low
19847,10567,434,2,0,43,Low
27600,21503,641,3,0,58,Medium
11679,18683,776,3,1,58,Medium
26381,15333,730,7,0,70,Medium
25965,14605,519,1,0,99,High
13282,22418,786,0,0,72,Medium
19302,16894,300,1,0,11,Low
28081,15862,832,3,0,36,Low
16129,11593,393,2,0,74,Medium
13684,14726,662,2,0,7,Low
17574,24841,350,2,1,39,Low
24587,14452,345,3,0,55,Medium
22584,22742,527,0,0,73,Medium
20786,3790,387,2,0,77,Medium
26218,12412,628,1,0,24,Low
27602,18928,356,1,0,62,Medium
22094,18067,363,2,0,52,Medium
17130,10058,399,1,0,31,Low
23633,22572,661,3,1,39,Low
22364,32480,346,4,0,58,Medium
27485,24839,673,2,0,46,Low
20074,21623,560,4,1,54,Medium
13633,9689,526,1,0,87,High
23910,18216,747,1,0,13,Low
24178,15526,335,4,0,35,Low
15042,18333,786,3,0,11,Low
15069,8659,846,3,0,63,Medium
19817,17479,761,3,0,62,Medium
15063,13005,813,1,1,87,High
20484,13220,570,1,0,58,Medium
22574,15025,778,4,0,31,Low
20311,7326,531,3,0,68,Medium
27117,20998,553,2,0,71,Medium
25034,18154,521,0,0,95,High
12228,14989,406,3,0,15,Low
26542,8174,391,4,0,30,Low
29106,8845,827,3,0,67,Medium
17416,19856,700,2,0,59,Medium
13822,11793,506,1,0,44,Low
27469,10465,759,2,1,98,High
26550,7526,409,0,1,74,Medium
23239,15207,345,3,0,16,Low
16360,10680,354,0,0,77,Medium
25808,11806,499,3,0,15,Low
17166,19819,375,6,0,75,Medium
10246,14950,758,1,0,63,Medium
13839,7433,650,2,0,53,Medium
25452,12596,523,2,0,12,Low
20589,16385,356,0,0,73,Medium
13485,17016,680,1,0,84,High
18616,24002,393,3,1,90,High
29086,18312,753,2,0,91,High
16070,15926,394,3,1,6,Low
17500,20277,361,2,0,98,High
23843,18869,318,0,0,20,Low
21891,152,356,1,0,49,Low
11968,11439,519,0,0,51,Medium
20970,14315,342,2,0,41,Low
29985,7103,782,2,0,43,Low
11031,10479,576,4,0,65,Medium
24761,19294,750,1,0,58,Medium
17943,12924,845,0,0,6,Low
11083,17477,582,1,1,31,Low
25673,16262,463,2,0,10,Low
22951,20388,600,1,0,7,Low
18747,13560,763,0,0,8,Low
26487,20852,641,1,0,8,Low
27842,20884,607,4,0,62,Medium
11235,9678,430,4,0,19,Low
27634,17252,588,1,0,50,Low
21773,14318,563,0,0,32,Low
15255,12661,423,1,0,38,Low
24807,22974,490,1,0,17,Low
11447,16094,441,1,0,23,Low
21260,8680,519,4,0,40,Low
28158,17060,726,2,0,59,Medium
25437,15420,807,3,0,64,Medium
20644,10696,556,3,0,27,Low
18480,19258,475,0,0,11,Low
11900,17645,625,2,0,37,Low
14862,7136,457,1,0,56,Medium
20048,16802,316,1,0,9,Low
29768,11490,549,2,0,67,Medium
12373,15681,731,0,0,46,Low
18411,11091,763,3,0,47,Low
11958,17359,455,2,0,91,High
27686,18251,631,0,0,58,Medium
29114,12631,719,1,0,97,High
19062,12052,823,3,0,30,Low
21447,14062,574,3,0,43,Low
11168,16764,497,1,0,35,Low
23470,12761,561,1,0,98,High
27401,14412,427,0,0,21,Low
22339,7473,347,0,0,36,Low
15915,15796,839,4,0,0,Low
21398,11750,375,3,0,42,Low
12065,16297,458,4,0,38,Low
11231,17260,390,1,1,51,Medium
23249,19140,409,2,0,86,High
11427,14323,476,4,1,37,Low
18534,11893,822,2,0,18,Low
18344,22334,562,1,0,43,Low
14974,20220,551,2,0,0,Low
26540,14369,575,5,0,35,Low
29597,20214,301,2,1,61,Medium
17084,18167,796,2,0,87,High
10782,23451,792,2,0,71,Medium
23997,18480,326,0,0,60,Medium
24671,16775,708,6,0,24,Low
15999,13107,601,1,0,38,Low
14978,16472,630,1,0,58,Medium
27599,10934,308,0,0,39,Low
13592,19861,389,2,0,60,Medium
26731,11289,522,1,1,44,Low
21075,18062,476,2,0,69,Medium
12535,14250,823,4,1,15,Low
11675,18598,745,4,0,37,Low
24549,19088,308,2,0,60,Medium
21136,17759,580,2,0,58,Medium
24251,14740,534,2,0,22,Low
15499,18068,412,2,0,50,Low
19888,9343,407,3,0,40,Low
10723,22130,545,4,0,23,Low
20606,19884,569,6,0,34,Low
24465,9341,385,3,1,81,High
10905,22204,316,3,0,45,Low
21847,5474,441,5,0,23,Low
19613,18182,683,3,0,17,Low
12124,10532,309,0,1,39,Low
18185,15196,342,0,0,49,Low
23644,17440,385,2,0,71,Medium
20933,20846,750,1,1,31,Low
15660,15330,563,0,0,27,Low
29908,13355,463,2,0,30,Low
28497,9620,589,1,0,19,Low
29924,15909,560,2,0,75,Medium
13034,8607,376,0,0,93,High
24001,18738,461,1,0,46,Low
19926,16051,711,4,0,21,Low
26348,17301,639,2,0,10,Low
27304,20199,410,3,0,90,High
29059,17999,784,3,0,52,Medium
10453,21402,400,2,0,18,Low
23141,12066,390,2,0,5,Low
14607,15459,673,3,1,51,Medium
19574,10491,663,2,0,49,Low
28059,8405,764,1,0,89,High
25814,12144,341,4,0,13,Low
14876,14683,567,2,0,39,Low
27438,18022,765,3,0,99,High
26782,14649,847,2,0,30,Low
12039,18305,394,3,0,66,Medium
10271,25344,383,1,1,50,Low
25520,9919,657,0,0,16,Low
16440,17777,758,1,0,84,High
19603,10701,384,0,0,31,Low
12912,19712,686,1,0,52,Medium
12985,18500,609,6,0,84,High
14631,7156,604,7,0,34,Low
15873,12177,470,2,0,26,Low
16211,26995,370,1,0,12,Low
24168,7924,688,1,0,55,Medium
25106,8434,353,5,0,31,Low
23264,17991,716,4,0,39,Low
29353,14919,601,0,0,33,Low
20298,8449,432,3,0,30,Low
29720,18655,533,3,0,54,Medium
27164,19375,554,2,0,82,High
23444,6798,402,2,0,19,Low
16766,25471,761,6,0,29,Low
13582,20045,575,2,0,75,Medium
26444,16653,812,3,0,86,High
12436,10707,845,3,1,6,Low
11408,11658,658,1,0,95,High
15538,9714,679,2,0,48,Low
19883,7722,416,3,0,85,High
27202,16151,713,1,0,1,Low
26964,14032,607,4,0,48,Low
22254,19602,310,1,0,13,Low
29790,17892,720,1,0,74,Medium
28752,17480,687,0,0,64,Medium
20611,15415,645,3,0,15,Low
24940,10907,583,1,1,14,Low
29223,18461,619,3,0,55,Medium
17870,16299,515,1,0,82,High
20658,14302,403,1,0,51,Medium
26015,12933,668,3,1,83,High
10327,14068,844,2,0,10,Low
18726,10031,709,2,0,11,Low
22733,21390,713,1,0,79,Medium
18912,6431,719,3,0,68,Medium
15852,15790,447,2,0,41,Low
16462,15298,843,1,0,85,High
23507,17136,597,1,0,65,Medium
23648,12592,390,4,0,95,High
13591,16094,543,0,0,10,Low
14185,20819,384,1,0,3,Low
25536,11957,379,1,0,3,Low
18711,20823,441,1,0,71,Medium
29570,14466,373,3,0,31,Low
29555,17510,631,3,1,24,Low
19036,8505,702,1,0,31,Low
21869,20162,659,2,0,61,Medium
19598,25508,381,3,0,24,Low
13776,10260,828,1,1,63,Medium
20747,13863,384,1,0,15,Low
16462,20527,556,2,0,36,Low
25970,9772,712,3,0,56,Medium
19373,19140,705,2,0,87,High
25215,9474,527,1,0,27,Low
29864,11623,562,3,0,46,Low
10527,18132,616,3,0,50,Low
12844,21412,735,3,0,8,Low
20509,19247,407,2,0,77,Medium
24570,16690,313,3,0,10,Low
20476,10987,668,1,0,52,Medium
16340,15291,510,3,0,44,Low
24484,13991,619,3,0,29,Low
22165,17674,434,2,0,38,Low
21671,15170,450,2,1,99,High
17408,12578,388,2,0,85,High
24619,18516,412,2,0,59,Medium
15304,13790,562,3,0,82,High
20618,11645,396,2,0,50,Low
17413,15080,375,4,0,98,High
26489,11214,829,4,0,73,Medium
11045,11418,396,1,0,42,Low
23159,20921,410,1,0,63,Medium
22561,8948,344,3,0,34,Low
14408,22883,303,1,0,64,Medium
13840,21055,403,3,0,76,Medium
20073,8651,773,0,0,80,Medium
17292,16162,533,1,0,51,Medium
29126,16710,670,2,0,22,Low
20257,15661,615,1,0,97,High
16541,14406,480,0,0,94,High
26203,13028,834,0,0,20,Low
27759,11142,356,3,0,89,High
26305,12715,398,3,0,85,High
28286,21224,769,2,1,36,Low
14512,22903,399,2,0,87,High
15583,5057,691,2,0,62,Medium
20051,15183,625,3,0,45,Low
25285,15329,375,3,0,41,Low
22594,16315,584,1,0,11,Low
10631,13304,574,3,0,79,Medium
14769,18386,664,4,1,52,Medium
28217,20730,674,2,1,86,High
22907,19083,750,1,0,10,Low
23294,3415,640,3,0,17,Low
17520,14845,358,3,0,76,Medium
20735,13067,313,4,0,71,Medium
19604,13232,847,1,0,52,Medium
14128,15886,677,4,1,60,Medium
17252,7804,632,2,0,14,Low
28215,24822,548,1,0,97,High
28594,26777,598,1,0,53,Medium
22998,17760,495,2,0,80,Medium
21783,13331,387,1,0,2,Low
23865,20067,400,1,0,84,High
14100,12191,587,3,1,49,Low
10215,22002,479,4,0,99,High
24581,25548,651,2,0,98,High
16101,14880,741,2,0,87,High
15035,19023,544,2,0,60,Medium
21901,20986,384,3,0,86,High
13788,13138,454,3,0,0,Low
12773,13523,823,3,0,4,Low
10601,13409,823,0,0,58,Medium
23376,18300,660,1,0,75,Medium
28256,14089,608,2,0,6,Low
26561,13307,566,1,0,38,Low
27075,25123,503,3,0,38,Low
15770,15095,551,2,1,85,High
28461,13141,603,4,1,85,High
15805,21801,413,0,0,44,Low
28318,13027,644,4,0,54,Medium
22118,17132,532,4,0,29,Low
25755,15266,486,1,0,4,Low
13674,15731,559,2,0,54,Medium
28437,3099,483,2,0,86,High
28436,17206,623,3,0,31,Low
23229,19217,764,2,0,51,Medium
15558,19226,308,3,0,87,High
22351,25006,636,3,0,50,Low
24469,10724,403,0,0,10,Low
27421,10296,781,1,1,3,Low
22851,19029,778,2,0,41,Low
23489,11516,647,0,0,51,Medium
13344,22208,419,2,0,79,Medium
27063,18530,543,2,0,61,Medium
21230,18294,397,1,0,62,Medium
17241,16148,805,1,0,74,Medium
15680,14370,742,5,0,19,Low
29652,18679,481,1,0,6,Low
13280,19165,678,1,1,45,Low
13102,17737,576,2,0,90,High
18376,14511,726,2,0,12,Low
24443,6517,338,1,0,78,Medium
24030,13116,502,2,0,57,Medium
28862,13898,814,1,0,53,Medium
20827,18187,786,4,0,62,Medium
25968,23731,346,3,0,19,Low
27339,8345,370,1,0,37,Low
22153,12684,457,1,0,14,Low
17773,11979,542,1,0,34,Low
13349,10746,603,1,0,53,Medium
11786,17567,774,1,0,59,Medium
27107,18332,468,1,0,46,Low
16008,14730,765,0,0,52,Medium
16719,18569,320,3,0,94,High
12041,28727,747,1,0,38,Low
18603,18022,790,5,0,59,Medium
26898,5497,836,2,0,56,Medium
11122,17344,401,3,0,31,Low
19661,17513,597,5,0,63,Medium
28878,10980,318,2,0,66,Medium
13602,16278,544,0,0,36,Low
27285,18170,415,2,0,24,Low
26172,15416,464,4,0,61,Medium
19710,21436,829,2,0,23,Low
13149,16715,527,0,0,67,Medium
11216,15018,375,0,0,98,High
24773,7925,444,3,0,14,Low
20620,7839,657,1,0,98,High
20997,9427,826,2,0,70,Medium
15965,18474,572,2,0,86,High
19957,12913,505,1,0,98,High
26975,9794,456,3,0,50,Low
20159,14432,491,5,0,72,Medium
24229,14621,334,3,0,66,Medium
14273,11113,736,3,0,1,Low
14017,16423,688,1,0,94,High
16757,23189,378,1,1,88,High
23512,9983,472,4,0,74,Medium
24670,17104,605,3,0,90,High
22467,9005,792,2,1,70,Medium
24637,21912,398,0,0,57,Medium
22365,9260,333,2,1,40,Low
12696,5738,493,2,0,4,Low
18608,16772,428,4,0,14,Low
15886,10204,560,1,0,57,Medium
15882,25582,715,5,0,1,Low
10294,8840,565,2,0,91,High
10964,7278,379,3,0,65,Medium
18913,15936,646,4,1,51,Medium
27776,3792,643,3,0,16,Low
10337,7378,360,1,1,1,Low
13513,9943,768,4,0,34,Low
28763,9625,421,2,1,44,Low
27215,11577,734,5,0,75,Medium
18808,11606,470,1,0,13,Low
10244,10397,724,0,0,67,Medium
11800,19352,765,4,0,69,Medium
10688,14409,747,0,0,93,High
17573,15057,748,0,0,96,High
22289,14732,570,2,1,16,Low
27062,14532,381,0,0,69,Medium
13000,15520,335,3,1,16,Low
29311,17576,721,2,0,26,Low
16350,20515,448,2,0,11,Low
11341,19990,699,2,0,99,High
24444,27696,558,1,0,79,Medium
12350,10972,781,0,0,79,Medium
18886,11576,827,1,0,48,Low
22442,18890,463,0,0,43,Low
24288,10510,492,2,0,20,Low
23726,15151,707,1,0,25,Low
10857,26472,530,0,0,66,Medium
16175,23887,348,1,0,30,Low
11045,10507,413,4,0,45,Low
10987,8431,717,2,0,59,Medium
28921,4759,362,0,0,13,Low
15166,15133,357,3,0,46,Low
29395,12905,678,1,0,26,Low
13535,14520,528,6,0,46,Low
25530,13499,694,3,0,35,Low
21606,13228,774,2,1,94,High
19640,12719,733,2,0,60,Medium
28915,15273,328,2,0,5,Low
16378,20928,706,1,0,95,High
16506,2972,655,2,1,4,Low
27922,13263,832,1,0,36,Low
26192,9679,451,1,0,87,High
26143,17570,510,3,0,89,High
13520,12851,594,0,0,2,Low
29540,20754,318,2,0,59,Medium
23629,19994,476,1,0,82,High
11793,10696,304,2,0,9,Low
24224,16395,807,4,0,19,Low
17356,20672,388,1,0,93,High
16651,13364,547,2,0,40,Low
23652,14865,635,0,0,9,Low
22603,11733,725,3,0,90,High
18213,13807,537,1,0,65,Medium
23205,16540,534,0,0,15,Low
15524,17937,416,0,0,71,Medium
23324,18757,397,0,0,63,Medium
12284,14601,418,0,0,30,Low
19925,10861,659,2,0,47,Low
29070,13073,522,3,0,43,Low
22331,20968,352,2,0,55,Medium
18094,22123,629,2,1,62,Medium
18472,14301,791,1,0,73,Medium
27462,16354,682,1,0,80,Medium
24063,15458,832,2,0,58,Medium
15922,15289,584,2,0,34,Low
27227,3554,645,2,1,16,Low
13151,8972,619,0,0,78,Medium
29784,18584,836,2,0,65,Medium
25052,15918,397,2,0,76,Medium
21609,20055,692,2,0,49,Low
13574,14331,435,4,0,57,Medium
21662,8930,543,0,0,53,Medium
21056,14335,363,1,0,90,High
29145,19999,762,2,0,55,Medium
19259,16340,657,2,0,29,Low
17717,6755,441,1,0,67,Medium
24447,10131,540,3,0,87,High
24603,11704,671,1,1,55,Medium
11339,7686,333,1,0,14,Low
19429,12838,502,1,0,5,Low
15029,19470,507,2,1,62,Medium
28211,9883,467,3,0,99,High
16724,19093,451,4,0,49,Low
27859,17417,829,2,1,26,Low
17257,12488,666,2,0,67,Medium
15290,16668,493,1,0,82,High
11370,12728,812,1,0,6,Low
28551,17889,545,0,0,6,Low
23929,25866,787,5,0,33,Low
18689,25010,557,0,0,20,Low
21580,3853,560,2,0,61,Medium
15324,13228,593,2,0,56,Medium
19867,12380,562,4,0,60,Medium
28791,18170,391,1,1,81,High
13875,19978,759,2,0,62,Medium
14034,18642,807,1,0,50,Low
