claim_id,customer_id,incident_date,claim_amount,claim_status,claim_type
67373,18498,2024-07-20 14:08:40,6823,Under Review,Accident
67374,21637,2020-05-16 01:57:51,7724,Approved,Accident
67375,11951,2023-09-24 07:29:04,8068,Approved,Accident
67376,18465,2021-12-16 09:28:34,10622,Approved,Theft
67377,24926,2021-09-29 15:01:10,9005,Approved,Accident
67378,25551,2022-12-15 08:45:29,5796,Rejected,Theft
67379,18813,2017-07-12 23:32:17,14025,Approved,Other
67380,13645,2024-07-22 08:51:28,9090,Approved,Other
67381,28464,2018-04-01 11:35:26,7157,Approved,Natural Disaster
67382,11807,2024-11-10 07:59:46,3722,Under Review,Accident
67383,19372,2017-03-18 06:57:30,15256,Approved,Other
67384,22330,2022-04-13 08:42:42,-53,Rejected,Accident
67385,17995,2019-06-21 23:21:48,6537,Rejected,Theft
67386,24696,2023-01-24 03:08:28,11501,Under Review,Natural Disaster
67387,10291,2018-03-16 23:01:36,7403,Rejected,Accident
67388,14807,2017-06-04 15:07:57,6385,Approved,Theft
67389,19177,2019-01-12 14:16:13,7847,Approved,Accident
67390,19299,2018-01-20 23:46:31,10579,Under Review,Natural Disaster
67391,25090,2018-08-28 02:55:59,12332,Rejected,Accident
67392,18518,2024-12-18 18:13:58,4892,Approved,Other
67393,11522,2022-01-11 21:18:25,8740,Approved,Natural Disaster
67394,22130,2021-01-28 06:33:01,8989,Approved,Other
67395,14666,2019-01-19 23:10:47,4133,Rejected,Accident
67396,26487,2024-07-18 23:28:03,8946,Under Review,Natural Disaster
67397,12392,2018-07-13 03:11:01,10821,Approved,Theft
67398,25859,2019-11-02 12:25:40,9454,Under Review,Natural Disaster
67399,29014,2021-12-07 19:37:54,8570,Rejected,Theft
67400,19989,2021-05-14 23:40:54,6902,Rejected,Natural Disaster
67401,27310,2017-09-09 15:35:34,3647,Approved,Other
67402,12026,2020-02-25 13:45:33,9301,Under Review,Other
67403,23954,2024-04-04 14:50:23,7825,Rejected,Theft
67404,17427,2021-09-30 18:49:31,9393,Approved,Theft
67405,29597,2020-01-24 00:03:54,4799,Approved,Natural Disaster
67406,24923,2017-05-14 19:54:47,7789,Rejected,Accident
67407,10913,2020-05-28 01:43:40,7125,Under Review,Theft
67408,22158,2018-12-21 11:08:45,7706,Under Review,Other
67409,21932,2022-01-11 14:58:57,11686,Under Review,Other
67410,20028,2024-07-17 21:56:42,8427,Approved,Theft
67411,21176,2022-12-16 01:23:50,8318,Rejected,Other
67412,20530,2021-01-13 16:23:28,7221,Approved,Other
67413,26507,2021-04-09 13:36:15,9995,Under Review,Theft
67414,20818,2018-07-04 10:20:48,11545,Under Review,Other
67415,18185,2018-08-20 02:05:45,3718,Under Review,Other
67416,11357,2021-12-04 05:39:22,9849,Rejected,Theft
67417,13041,2019-06-26 20:11:00,7973,Rejected,Accident
67418,26523,2022-11-12 03:23:43,8960,Approved,Natural Disaster
67419,19141,2023-10-22 02:43:30,11575,Approved,Accident
67420,27252,2020-04-06 14:31:52,11685,Under Review,Other
67421,29846,2022-08-01 19:08:38,8701,Approved,Accident
67422,20199,2021-02-04 09:56:04,9254,Rejected,Other
67423,21803,2022-11-07 10:16:49,4304,Rejected,Accident
67424,29923,2022-10-23 06:19:59,7631,Approved,Natural Disaster
67425,16817,2024-05-04 15:14:15,10027,Rejected,Other
67426,11913,2018-05-24 14:48:48,11495,Rejected,Natural Disaster
67427,18601,2019-06-17 19:35:43,8697,Under Review,Theft
67428,12525,2017-03-25 20:34:04,8571,Under Review,Theft
67429,10163,2017-08-12 01:13:26,7669,Approved,Theft
67430,16533,2021-02-04 08:40:55,2303,Rejected,Accident
67431,13872,2022-02-26 20:57:38,8075,Under Review,Accident
67432,23462,2021-01-19 12:22:22,9400,Under Review,Other
67433,20837,2018-02-05 19:41:03,9147,Approved,Other
67434,13022,2020-05-14 00:54:38,5850,Under Review,Natural Disaster
67435,14272,2024-02-22 19:29:03,10197,Approved,Other
67436,25411,2018-07-26 16:41:30,6048,Approved,Other
67437,17070,2017-12-11 20:35:43,9981,Under Review,Other
67438,25280,2019-11-06 20:44:56,7007,Under Review,Theft
67439,11656,2024-05-29 18:51:01,1266,Rejected,Natural Disaster
67440,28800,2017-10-24 18:08:38,9120,Approved,Natural Disaster
67441,14059,2021-03-02 03:02:52,7867,Under Review,Theft
67442,22849,2019-05-25 09:26:04,4358,Under Review,Accident
67443,11187,2018-04-09 13:13:36,6233,Under Review,Other
67444,16098,2017-03-19 05:51:44,8507,Rejected,Other
67445,23638,2024-12-19 07:24:55,3563,Rejected,Other
67446,27536,2022-04-08 19:50:23,7486,Under Review,Theft
67447,17904,2017-12-26 04:07:10,7073,Rejected,Accident
67448,17270,2018-11-06 06:23:35,4459,Rejected,Natural Disaster
67449,25645,2023-03-24 19:14:03,8728,Approved,Other
67450,24122,2017-10-04 04:43:48,5038,Rejected,Other
67451,23155,2019-12-30 16:45:48,10230,Approved,Other
67452,29279,2022-07-24 15:20:34,8962,Rejected,Accident
67453,20176,2017-10-25 18:07:20,4600,Approved,Theft
67454,17264,2020-08-08 01:27:34,1153,Rejected,Accident
67455,16439,2018-01-20 01:17:33,9252,Under Review,Natural Disaster
67456,14163,2017-08-06 20:10:31,9258,Approved,Accident
67457,22365,2022-03-05 12:00:01,7385,Approved,Natural Disaster
67458,22202,2018-01-01 19:45:31,9450,Approved,Accident
67459,20986,2018-11-14 00:07:03,6490,Approved,Theft
67460,15251,2019-04-06 00:02:28,4578,Rejected,Natural Disaster
67461,25788,2018-12-16 17:06:46,10130,Approved,Other
67462,25982,2022-11-09 14:52:10,3575,Rejected,Theft
67463,19640,2021-01-12 12:03:20,5779,Rejected,Accident
67464,14358,2021-02-04 13:24:43,5599,Under Review,Other
67465,22848,2024-10-01 08:43:27,7094,Under Review,Natural Disaster
67466,20954,2019-01-19 01:43:02,13920,Under Review,Theft
67467,23271,2022-09-05 11:37:54,7037,Rejected,Natural Disaster
67468,24998,2020-05-22 18:47:16,8880,Rejected,Accident
67469,23384,2019-08-13 04:29:37,6501,Under Review,Natural Disaster
67470,17540,2017-04-07 23:26:00,6584,Under Review,Other
67471,28365,2021-06-10 15:14:37,2158,Rejected,Natural Disaster
67472,25105,2021-10-18 12:08:30,7455,Approved,Theft
67473,28254,2024-11-29 19:21:58,10101,Under Review,Accident
67474,13906,2022-10-24 17:57:33,10078,Rejected,Theft
67475,14046,2018-06-24 06:12:48,7422,Rejected,Theft
67476,12130,2017-02-21 06:18:05,4050,Approved,Natural Disaster
67477,23722,2022-04-21 16:53:41,10312,Approved,Theft
67478,28710,2024-02-04 06:35:43,10711,Approved,Natural Disaster
67479,14993,2024-02-26 04:56:02,3233,Under Review,Other
67480,15260,2020-07-30 22:03:37,9286,Rejected,Natural Disaster
67481,27427,2024-08-10 00:19:59,8452,Approved,Accident
67482,23341,2017-12-09 15:53:38,10605,Rejected,Theft
67483,26395,2022-10-21 10:55:16,11126,Rejected,Accident
67484,16842,2020-11-26 21:19:17,12814,Rejected,Natural Disaster
67485,23883,2023-07-01 05:50:44,11390,Approved,Accident
67486,12977,2023-11-20 19:11:44,9034,Under Review,Theft
67487,29408,2020-12-15 15:07:59,295,Approved,Theft
67488,23849,2020-07-17 15:01:25,6133,Under Review,Natural Disaster
67489,10663,2023-11-15 10:59:02,5096,Under Review,Accident
67490,28145,2021-08-12 16:31:57,8586,Under Review,Accident
67491,11427,2018-12-05 14:03:57,-704,Under Review,Theft
67492,10528,2017-11-07 12:13:10,9457,Under Review,Theft
67493,15583,2019-01-17 05:26:48,8321,Rejected,Accident
67494,23752,2022-01-01 15:29:56,5554,Rejected,Theft
67495,27517,2024-07-12 17:17:42,8665,Approved,Other
67496,19875,2020-04-26 17:04:20,8672,Rejected,Theft
67497,17652,2023-01-29 10:08:36,6842,Under Review,Other
67498,26326,2020-02-20 12:06:19,13132,Rejected,Accident
67499,20687,2020-01-03 15:48:01,7040,Rejected,Theft
67500,14630,2023-09-25 08:58:07,6432,Approved,Accident
67501,23296,2019-03-13 09:55:09,2544,Rejected,Accident
67502,29995,2020-12-04 06:23:23,9765,Approved,Accident
67503,11494,2017-03-21 18:27:41,4082,Under Review,Accident
67504,13883,2020-09-14 14:15:04,6556,Rejected,Accident
67505,26610,2022-04-26 18:33:35,7304,Under Review,Other
67506,16488,2019-08-02 18:33:43,10500,Approved,Other
67507,24314,2018-10-23 02:42:28,11478,Approved,Theft
67508,17824,2023-03-16 02:44:23,7165,Under Review,Natural Disaster
67509,17691,2018-04-23 01:48:56,8687,Under Review,Accident
67510,26011,2022-03-10 20:33:23,8850,Rejected,Accident
67511,29194,2017-04-20 04:05:21,10570,Under Review,Accident
67512,15683,2018-11-22 14:30:00,3990,Rejected,Theft
67513,29961,2023-10-21 02:42:18,6330,Rejected,Other
67514,14159,2017-12-18 11:28:16,4450,Rejected,Theft
67515,10073,2017-07-15 03:38:01,4900,Under Review,Theft
67516,23754,2024-05-22 20:15:06,7396,Approved,Natural Disaster
67517,10979,2020-03-23 09:44:04,3488,Approved,Theft
67518,14567,2024-12-24 03:37:17,7098,Approved,Theft
67519,17644,2021-02-10 09:35:30,6529,Under Review,Other
67520,23366,2020-06-20 22:07:17,1900,Rejected,Other
67521,13892,2019-03-05 02:16:58,688,Rejected,Natural Disaster
67522,11057,2022-10-20 13:15:01,5872,Under Review,Natural Disaster
67523,24105,2024-06-18 21:00:12,6828,Rejected,Natural Disaster
67524,14734,2020-07-10 00:02:06,5369,Approved,Natural Disaster
67525,24330,2023-03-04 22:27:51,7800,Rejected,Theft
67526,22230,2019-02-23 03:33:35,5862,Rejected,Accident
67527,12409,2024-12-04 22:04:24,6063,Under Review,Natural Disaster
67528,11217,2017-10-30 18:22:09,16156,Approved,Other
67529,15339,2024-11-02 23:48:49,8852,Under Review,Theft
67530,12600,2020-01-09 05:37:04,4241,Under Review,Natural Disaster
67531,16758,2019-12-11 17:32:37,5456,Under Review,Theft
67532,13446,2024-03-14 00:38:25,12040,Rejected,Accident
67533,24722,2023-12-14 20:35:23,9855,Under Review,Natural Disaster
67534,26752,2020-08-16 10:33:52,3102,Under Review,Natural Disaster
67535,29518,2021-12-30 04:23:18,6419,Rejected,Accident
67536,27742,2023-05-07 13:03:52,9567,Under Review,Other
67537,12003,2020-05-20 23:55:03,8715,Rejected,Other
67538,22060,2023-01-01 21:17:03,5387,Under Review,Natural Disaster
67539,26884,2023-04-09 13:35:34,10620,Approved,Accident
67540,29096,2021-10-09 12:00:40,4794,Rejected,Theft
67541,10136,2022-09-15 10:11:31,8944,Rejected,Accident
67542,19520,2018-12-20 22:58:54,4342,Approved,Accident
67543,21360,2020-08-25 05:09:58,5416,Under Review,Natural Disaster
67544,29096,2017-09-28 05:46:03,8491,Approved,Accident
67545,21266,2023-09-04 14:57:52,7564,Approved,Theft
67546,11930,2017-07-18 00:48:18,8540,Rejected,Accident
67547,18390,2020-01-30 04:52:16,8092,Under Review,Accident
67548,29001,2020-04-13 09:40:26,10184,Approved,Theft
67549,29834,2024-06-06 02:27:34,11453,Approved,Other
67550,25368,2023-01-16 17:09:47,10580,Approved,Natural Disaster
67551,21706,2021-10-09 06:24:26,5676,Under Review,Accident
67552,25516,2019-08-29 10:54:28,6674,Approved,Natural Disaster
67553,27658,2020-06-18 10:41:00,7311,Approved,Theft
67554,23261,2021-04-10 06:11:07,3668,Approved,Theft
67555,14230,2022-07-03 01:40:59,4691,Rejected,Other
67556,29763,2017-01-11 11:35:24,11407,Under Review,Accident
67557,18065,2023-05-05 21:52:14,9974,Approved,Other
67558,15269,2020-03-23 14:52:13,1702,Approved,Accident
67559,27273,2018-07-26 05:23:57,7171,Rejected,Natural Disaster
67560,26461,2021-11-29 08:32:25,6462,Under Review,Accident
67561,18871,2020-08-02 05:06:03,4936,Rejected,Other
67562,26849,2018-04-11 00:11:01,11727,Under Review,Natural Disaster
67563,24834,2021-07-02 23:08:20,565,Under Review,Other
67564,22817,2020-01-29 10:55:15,8074,Approved,Accident
67565,25670,2022-09-30 07:44:36,5349,Rejected,Accident
67566,21325,2022-10-11 21:41:31,1277,Rejected,Theft
67567,26355,2024-09-09 03:26:39,8081,Under Review,Accident
67568,29339,2022-01-23 22:45:45,5164,Rejected,Natural Disaster
67569,29562,2024-06-06 03:13:02,9426,Approved,Natural Disaster
67570,29903,2023-10-28 17:48:07,6309,Rejected,Other
67571,21405,2017-01-15 17:29:47,15020,Under Review,Natural Disaster
67572,18144,2018-01-18 23:58:12,13209,Rejected,Other
67573,18636,2017-01-01 06:55:57,6638,Under Review,Natural Disaster
67574,28525,2022-01-17 17:16:19,8911,Rejected,Other
67575,20263,2018-05-24 00:09:30,5906,Under Review,Theft
67576,24759,2022-02-28 23:04:58,11528,Under Review,Accident
67577,27039,2022-07-15 00:39:58,4457,Rejected,Natural Disaster
67578,17900,2018-12-13 02:09:55,12684,Rejected,Accident
67579,11224,2024-03-09 18:18:43,11412,Under Review,Natural Disaster
67580,22869,2017-08-02 07:49:18,1261,Rejected,Other
67581,25622,2020-06-30 11:02:42,6484,Rejected,Other
67582,26992,2018-08-19 20:58:51,2095,Approved,Other
67583,27406,2024-08-23 12:31:26,9628,Under Review,Natural Disaster
67584,19205,2018-06-17 01:12:17,10603,Rejected,Natural Disaster
67585,21267,2020-03-29 06:03:16,6840,Approved,Other
67586,13167,2018-12-19 07:00:26,3492,Under Review,Natural Disaster
67587,10267,2021-01-01 02:26:37,8370,Under Review,Natural Disaster
67588,24059,2022-02-03 03:30:40,3921,Approved,Accident
67589,11442,2017-07-15 02:11:51,4379,Approved,Other
67590,23339,2018-12-24 10:13:24,7840,Rejected,Natural Disaster
67591,12323,2020-08-09 11:39:01,6210,Approved,Accident
67592,14445,2020-10-03 01:13:28,5938,Under Review,Other
67593,12259,2022-04-17 05:55:24,3556,Approved,Accident
67594,16710,2021-05-17 04:13:23,6899,Approved,Accident
67595,13165,2019-05-13 22:22:49,10182,Under Review,Accident
67596,28338,2020-12-10 02:16:07,6585,Rejected,Other
67597,10496,2022-04-24 00:19:12,5308,Approved,Other
67598,16234,2017-07-21 12:21:57,7817,Approved,Accident
67599,17576,2023-02-26 07:07:45,7483,Under Review,Theft
67600,13640,2017-04-21 20:29:50,8261,Approved,Natural Disaster
67601,18238,2024-02-27 12:47:26,7875,Under Review,Other
67602,26644,2019-09-07 11:05:00,9226,Approved,Accident
67603,27305,2017-10-20 15:22:28,2302,Rejected,Other
67604,27333,2018-07-11 05:12:21,-804,Under Review,Theft
67605,11396,2019-07-28 22:22:14,12431,Under Review,Accident
67606,26512,2018-06-03 08:46:11,14849,Approved,Theft
67607,24558,2022-03-12 12:27:23,4797,Approved,Theft
67608,10867,2020-02-07 22:44:55,7695,Approved,Other
67609,23880,2018-10-17 23:10:46,4981,Under Review,Natural Disaster
67610,11014,2021-08-02 02:50:13,4376,Rejected,Theft
67611,22772,2023-03-24 05:22:44,8873,Rejected,Accident
67612,25173,2024-10-07 02:36:24,8205,Approved,Natural Disaster
67613,29324,2017-11-03 11:46:09,997,Under Review,Other
67614,22456,2019-09-05 18:05:23,7008,Approved,Theft
67615,10352,2019-03-16 03:26:50,5943,Under Review,Natural Disaster
67616,20802,2019-06-09 13:30:54,6193,Rejected,Natural Disaster
67617,28335,2021-08-02 06:58:38,4844,Rejected,Accident
67618,17717,2020-01-11 12:02:12,4384,Approved,Theft
67619,28472,2021-05-09 11:38:14,6979,Approved,Other
67620,19000,2023-11-09 10:36:16,6524,Rejected,Theft
67621,23551,2021-03-16 21:39:43,7263,Approved,Natural Disaster
67622,25058,2023-01-19 23:41:11,8928,Rejected,Theft
67623,27577,2021-07-17 17:21:54,13557,Approved,Natural Disaster
67624,10326,2023-03-03 21:35:41,5322,Approved,Other
67625,14515,2022-09-26 20:03:44,4735,Under Review,Natural Disaster
67626,27421,2018-11-04 15:16:54,11034,Approved,Accident
67627,28594,2018-08-24 17:00:11,7894,Rejected,Natural Disaster
67628,25171,2021-03-06 09:06:54,7132,Approved,Theft
67629,15539,2021-09-19 16:20:11,6166,Approved,Theft
67630,13424,2024-07-21 13:28:14,9100,Approved,Theft
67631,22464,2024-05-17 18:34:46,6912,Approved,Other
67632,28399,2017-11-13 12:25:07,9555,Under Review,Natural Disaster
67633,26579,2024-11-27 13:14:25,6600,Approved,Theft
67634,23590,2020-08-06 10:51:32,6803,Rejected,Natural Disaster
67635,21471,2019-03-31 18:38:34,11976,Approved,Natural Disaster
67636,27176,2024-07-06 04:10:03,7521,Rejected,Accident
67637,28192,2023-12-18 11:39:10,8673,Approved,Natural Disaster
67638,28883,2018-10-21 20:41:58,6585,Approved,Accident
67639,22413,2023-04-08 05:23:05,9286,Rejected,Other
67640,12150,2017-04-03 14:19:37,5624,Under Review,Theft
67641,27746,2022-11-19 04:50:56,7511,Under Review,Natural Disaster
67642,12874,2020-06-10 06:22:21,4739,Rejected,Other
67643,11981,2019-06-19 13:05:19,10111,Approved,Other
67644,23566,2024-08-12 10:55:34,6426,Approved,Natural Disaster
67645,16092,2018-02-21 01:43:50,8109,Under Review,Other
67646,25113,2019-07-02 02:31:35,332,Approved,Other
67647,10625,2020-11-12 17:48:05,2542,Rejected,Accident
67648,22824,2022-12-03 01:05:33,8942,Approved,Accident
67649,10670,2020-12-07 06:02:52,2975,Approved,Theft
67650,22051,2023-01-17 07:20:06,9058,Rejected,Theft
67651,29380,2019-05-09 20:17:22,9056,Rejected,Other
67652,22960,2023-08-21 09:18:35,8165,Under Review,Theft
67653,19763,2024-11-02 03:05:42,4053,Rejected,Accident
67654,25948,2023-07-24 21:04:14,6069,Rejected,Other
67655,27010,2019-08-08 03:31:22,6928,Approved,Natural Disaster
67656,23762,2018-02-15 18:05:38,8410,Approved,Natural Disaster
67657,12389,2020-09-11 22:56:00,5550,Rejected,Natural Disaster
67658,26526,2018-10-25 23:44:00,8732,Approved,Other
67659,29411,2021-05-11 12:46:57,5904,Approved,Natural Disaster
67660,18994,2018-09-09 19:21:35,6037,Rejected,Accident
67661,17486,2022-11-06 23:09:13,8567,Rejected,Theft
67662,21313,2023-11-20 08:03:34,5053,Under Review,Natural Disaster
67663,19373,2019-10-21 10:30:57,8445,Approved,Other
67664,28280,2022-04-16 03:22:15,8147,Under Review,Other
67665,26057,2017-12-17 22:43:22,5860,Under Review,Accident
67666,15860,2022-06-07 20:50:01,9304,Approved,Accident
67667,21500,2018-09-28 18:28:05,2804,Under Review,Theft
67668,20410,2018-02-04 03:42:19,8618,Under Review,Accident
67669,24920,2020-01-20 07:06:02,4256,Under Review,Natural Disaster
67670,21296,2017-04-23 08:37:39,6966,Approved,Accident
67671,13413,2018-09-05 13:37:45,4968,Under Review,Other
67672,10040,2019-04-26 06:40:26,4371,Approved,Other
67673,27850,2024-07-09 03:16:37,5210,Approved,Theft
67674,27898,2023-11-27 11:14:41,701,Rejected,Theft
67675,27227,2018-02-17 05:47:55,8582,Rejected,Natural Disaster
67676,22653,2020-01-14 20:09:13,11351,Rejected,Natural Disaster
67677,26143,2019-06-10 05:05:13,7720,Approved,Other
67678,17686,2019-11-20 09:21:17,5730,Under Review,Other
67679,20857,2023-01-19 07:47:52,9221,Rejected,Natural Disaster
67680,15644,2017-01-12 14:59:40,10181,Rejected,Accident
67681,15658,2024-09-27 04:43:17,4854,Under Review,Theft
67682,18729,2017-12-13 05:51:25,7443,Under Review,Other
67683,18504,2021-12-12 14:12:01,10932,Under Review,Natural Disaster
67684,18413,2017-01-14 13:14:40,8725,Approved,Accident
67685,14626,2020-09-21 18:57:45,3506,Approved,Theft
67686,21435,2023-12-05 07:18:59,6511,Rejected,Theft
67687,26809,2018-12-20 00:22:56,7605,Rejected,Natural Disaster
67688,13971,2017-02-28 03:07:03,11970,Approved,Other
67689,17715,2023-11-26 09:52:30,7475,Approved,Natural Disaster
67690,19138,2024-05-20 10:49:36,8110,Approved,Accident
67691,18929,2021-05-25 14:11:48,4877,Approved,Natural Disaster
67692,16613,2017-07-19 15:55:47,3955,Under Review,Other
67693,11384,2020-07-17 08:17:29,8782,Rejected,Theft
67694,16098,2021-02-24 06:38:21,9679,Rejected,Natural Disaster
67695,13911,2018-08-20 14:15:11,10281,Approved,Accident
67696,29688,2022-11-16 05:42:02,3602,Approved,Other
67697,22782,2024-03-09 06:35:26,2965,Under Review,Accident
67698,11085,2019-01-13 10:11:24,11840,Approved,Accident
67699,15051,2022-09-06 09:15:30,5173,Under Review,Theft
67700,17216,2023-06-29 13:04:09,9571,Approved,Theft
67701,26512,2018-09-22 02:05:09,2965,Under Review,Theft
67702,12292,2024-11-24 03:12:27,7850,Rejected,Theft
67703,28932,2024-08-12 21:26:20,7051,Approved,Other
67704,10915,2020-02-12 16:23:48,7582,Approved,Other
67705,28428,2020-01-08 00:26:35,6022,Rejected,Other
67706,24737,2022-03-31 17:41:40,10678,Approved,Theft
67707,11691,2022-12-05 17:52:41,6148,Under Review,Natural Disaster
67708,16422,2024-04-10 01:42:48,5473,Approved,Natural Disaster
67709,28888,2024-12-09 06:35:32,7965,Rejected,Natural Disaster
67710,17980,2017-09-04 21:12:56,6406,Approved,Natural Disaster
67711,25971,2020-04-05 10:54:25,8865,Approved,Accident
67712,27298,2021-06-10 13:55:37,7672,Rejected,Theft
67713,18296,2022-09-27 13:15:17,2793,Under Review,Theft
67714,22638,2023-01-02 23:10:39,6916,Approved,Natural Disaster
67715,14752,2019-02-18 08:01:30,2617,Under Review,Accident
67716,11872,2023-02-24 01:07:33,7549,Under Review,Other
67717,23120,2023-05-22 03:30:26,9222,Under Review,Theft
67718,28442,2019-02-28 04:04:13,8452,Approved,Other
67719,18090,2021-04-18 08:21:48,6612,Approved,Accident
67720,26415,2021-08-15 22:24:20,9595,Under Review,Other
67721,15360,2023-07-25 17:05:50,5676,Under Review,Natural Disaster
67722,17725,2021-10-22 14:56:25,6703,Under Review,Other
67723,16783,2022-10-29 10:20:10,10548,Approved,Accident
67724,23715,2021-01-13 07:22:55,8595,Approved,Other
67725,21876,2020-02-26 01:23:20,11954,Approved,Accident
67726,29348,2021-01-15 16:46:47,6540,Under Review,Natural Disaster
67727,23045,2021-04-03 10:03:15,7925,Rejected,Theft
67728,29388,2020-02-28 11:44:11,7485,Under Review,Accident
67729,11842,2018-06-01 17:09:29,12165,Under Review,Accident
67730,28588,2017-12-24 20:38:28,7937,Approved,Accident
67731,19272,2020-09-27 23:15:51,3362,Rejected,Theft
67732,13201,2019-08-28 05:38:34,11490,Under Review,Natural Disaster
67733,22838,2022-10-04 15:30:24,2967,Approved,Accident
67734,13974,2017-03-05 17:54:34,6752,Approved,Accident
67735,11379,2017-12-31 06:16:34,7629,Under Review,Accident
67736,22101,2024-02-25 10:32:24,9887,Under Review,Natural Disaster
67737,24275,2019-01-03 11:29:47,10251,Rejected,Theft
67738,10020,2022-11-14 12:13:30,6339,Rejected,Accident
67739,29558,2022-05-27 08:16:54,6747,Approved,Theft
67740,25537,2022-12-16 12:48:24,12487,Under Review,Other
67741,29011,2023-07-22 16:19:35,12106,Under Review,Natural Disaster
67742,12547,2024-11-27 10:32:09,9537,Rejected,Natural Disaster
67743,20560,2019-04-08 20:23:32,6931,Rejected,Accident
67744,23321,2022-03-28 02:26:08,9064,Approved,Theft
67745,28787,2020-06-23 01:27:14,10146,Under Review,Other
67746,11932,2024-08-13 09:05:34,13568,Approved,Accident
67747,10294,2021-12-28 19:55:36,2101,Approved,Accident
67748,21101,2021-06-22 04:19:50,4312,Under Review,Natural Disaster
67749,25222,2023-04-03 19:35:14,8216,Rejected,Other
67750,17934,2018-03-18 07:14:55,6338,Under Review,Accident
67751,12825,2019-12-22 04:55:52,8356,Rejected,Natural Disaster
67752,28823,2023-08-17 14:29:58,10575,Rejected,Other
67753,11395,2024-05-22 23:50:16,4648,Rejected,Accident
67754,14079,2024-05-04 23:40:14,9637,Rejected,Natural Disaster
67755,24512,2018-09-01 02:44:00,3944,Under Review,Theft
67756,18297,2019-08-16 06:47:16,9505,Under Review,Other
67757,19932,2019-12-22 10:55:33,7112,Under Review,Theft
67758,11094,2023-12-10 12:54:27,12585,Approved,Other
67759,28904,2017-12-22 12:22:50,4796,Approved,Natural Disaster
67760,17042,2018-04-02 05:33:10,5436,Approved,Theft
67761,16218,2017-09-17 02:13:41,4409,Under Review,Theft
67762,27199,2024-07-26 12:23:56,9140,Approved,Natural Disaster
67763,28471,2020-04-01 18:16:52,12359,Rejected,Accident
67764,22032,2023-01-22 19:24:14,6846,Under Review,Natural Disaster
67765,26070,2017-10-10 20:23:20,6360,Under Review,Natural Disaster
67766,27388,2020-04-20 13:49:20,4299,Under Review,Accident
67767,17619,2021-11-14 11:28:30,6755,Rejected,Theft
67768,28987,2023-06-21 02:22:38,9409,Rejected,Other
67769,21652,2024-07-12 10:55:27,6139,Rejected,Theft
67770,22971,2017-10-14 19:49:58,8450,Under Review,Natural Disaster
67771,26211,2021-05-06 17:28:38,6022,Under Review,Natural Disaster
67772,19094,2023-01-06 02:43:22,5464,Approved,Theft
67773,10346,2023-11-10 03:34:58,6784,Rejected,Accident
67774,20350,2022-06-20 13:45:50,-3324,Rejected,Theft
67775,25612,2023-08-03 16:33:35,7346,Approved,Other
67776,25885,2017-06-18 16:39:07,1580,Approved,Other
67777,26378,2019-06-27 11:33:54,8146,Approved,Theft
67778,16527,2018-03-14 10:44:07,3391,Approved,Natural Disaster
67779,29774,2019-06-26 23:11:08,3131,Rejected,Theft
67780,17904,2019-07-01 06:22:49,6475,Under Review,Accident
67781,10672,2019-10-26 20:58:59,8260,Rejected,Accident
67782,13579,2020-09-04 07:54:04,16968,Under Review,Accident
67783,23199,2024-01-18 06:30:37,9319,Rejected,Theft
67784,29621,2021-05-02 17:43:48,15473,Approved,Other
67785,20734,2019-04-30 03:18:04,7943,Under Review,Theft
67786,21148,2017-10-06 19:59:55,5822,Under Review,Theft
67787,18572,2020-06-15 00:07:33,7529,Rejected,Theft
67788,29768,2019-04-30 10:44:08,2643,Approved,Accident
67789,20111,2024-04-10 22:26:23,11725,Approved,Theft
67790,13065,2024-03-28 21:32:00,8124,Rejected,Accident
67791,25950,2021-12-07 03:36:28,6745,Rejected,Natural Disaster
67792,27773,2017-09-28 19:50:37,7670,Approved,Theft
67793,26454,2024-08-07 09:56:10,9898,Rejected,Accident
67794,26542,2020-08-20 21:01:24,5475,Rejected,Natural Disaster
67795,17759,2017-09-06 19:37:30,2422,Under Review,Other
67796,28749,2023-05-02 20:10:33,4023,Under Review,Theft
67797,29296,2019-07-24 06:40:35,6600,Approved,Natural Disaster
67798,23884,2021-06-19 13:17:58,5043,Approved,Other
67799,25293,2018-05-22 03:17:46,10116,Rejected,Other
67800,12455,2018-06-08 09:07:21,10462,Approved,Theft
67801,23286,2019-09-29 18:24:26,7534,Approved,Natural Disaster
67802,18565,2023-07-11 08:25:58,6409,Approved,Accident
67803,10235,2024-07-11 07:24:49,5309,Under Review,Natural Disaster
67804,28791,2021-09-23 21:42:59,2971,Under Review,Theft
67805,17219,2017-08-17 22:04:11,-1816,Rejected,Natural Disaster
67806,18381,2022-09-14 11:12:02,9314,Under Review,Other
67807,15721,2022-04-13 19:25:59,4277,Approved,Natural Disaster
67808,19899,2020-04-23 01:56:12,10076,Approved,Theft
67809,14443,2022-08-25 22:09:56,6194,Approved,Natural Disaster
67810,16957,2022-04-16 21:18:49,6638,Rejected,Accident
67811,23017,2021-12-01 11:42:26,6521,Rejected,Theft
67812,20045,2021-10-08 07:16:03,6190,Rejected,Natural Disaster
67813,24218,2021-05-25 08:14:24,12070,Rejected,Theft
67814,28096,2019-09-04 20:46:44,10839,Rejected,Accident
67815,19117,2021-08-27 04:04:35,5843,Approved,Theft
67816,25055,2019-01-22 18:04:51,10497,Under Review,Accident
